Fecha Semana,Cantidad Total,Cantidad Total Año,Cliente,Nombre,Producto,Año,Mes,Semana,Promedio,P. Mes,P. Semana,Bimestre,Trimestre,Cuatrimestre,Semestre,Cantidad Año Pasado,Tasa Crecimiento Año Pasado,Tasa Crecimiento,Cantidad Pronostico
2017-01-01 00:00:00,1200,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,1,1,5067.900452488688,4934.25,3380.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-01-09 00:00:00,7000,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,1,2,5067.900452488688,4934.25,5160.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-01-16 00:00:00,4000,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,1,3,5067.900452488688,4934.25,5300.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-01-24 00:00:00,5300,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,1,4,5067.900452488688,4934.25,5897.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-02-01 00:00:00,5300,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,2,1,5067.900452488688,4800.0,5000.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-02-09 00:00:00,3100,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,2,2,5067.900452488688,4800.0,4320.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-02-16 00:00:00,4200,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,2,3,5067.900452488688,4800.0,5520.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-02-24 00:00:00,4500,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,2,4,5067.900452488688,4800.0,4000.0,1,1,1,1,0,nan,-0.1899764691083534,0.0
2017-03-01 00:00:00,3900,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,3,1,5067.900452488688,5394.473684210527,6820.0,2,1,1,1,0,nan,-0.1899764691083534,0.0
2017-03-09 00:00:00,3200,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,3,2,5067.900452488688,5394.473684210527,5539.0,2,1,1,1,0,nan,-0.1899764691083534,0.0
2017-03-16 00:00:00,2400,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,3,3,5067.900452488688,5394.473684210527,4480.0,2,1,1,1,0,nan,-0.1899764691083534,0.0
2017-03-24 00:00:00,5400,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,3,4,5067.900452488688,5394.473684210527,4575.0,2,1,1,1,0,nan,-0.1899764691083534,0.0
2017-04-01 00:00:00,4500,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,4,1,5067.900452488688,4645.0,5340.0,2,2,1,1,0,nan,-0.1899764691083534,0.0
2017-04-16 00:00:00,4700,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,4,3,5067.900452488688,4645.0,5220.0,2,2,1,1,0,nan,-0.1899764691083534,0.0
2017-04-24 00:00:00,3100,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,4,4,5067.900452488688,4645.0,3580.0,2,2,1,1,0,nan,-0.1899764691083534,0.0
2017-05-01 00:00:00,4600,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,5,1,5067.900452488688,4323.476190476191,3432.833333333333,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-05-09 00:00:00,6400,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,5,2,5067.900452488688,4323.476190476191,5560.0,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-05-16 00:00:00,5900,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,5,3,5067.900452488688,4323.476190476191,4440.0,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-05-24 00:00:00,5300,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,5,4,5067.900452488688,4323.476190476191,4039.2,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-06-01 00:00:00,5900,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,6,1,5067.900452488688,5049.9,6499.6,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-06-09 00:00:00,6300,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,6,2,5067.900452488688,5049.9,4320.0,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-06-16 00:00:00,13500,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,6,3,5067.900452488688,5049.9,5820.0,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-06-24 00:00:00,5600,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,6,4,5067.900452488688,5049.9,3560.0,3,2,2,1,0,nan,-0.1899764691083534,0.0
2017-07-01 00:00:00,6800,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,7,1,5067.900452488688,5090.0,4320.0,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-07-09 00:00:00,8200,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,7,2,5067.900452488688,5090.0,3980.0,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-07-16 00:00:00,6400,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,7,3,5067.900452488688,5090.0,5680.0,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-07-24 00:00:00,7800,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,7,4,5067.900452488688,5090.0,6380.0,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-08-01 00:00:00,5500,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,8,1,5067.900452488688,4977.055555555556,4520.0,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-08-09 00:00:00,6100,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,8,2,5067.900452488688,4977.055555555556,4120.0,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-08-16 00:00:00,6700,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,8,3,5067.900452488688,4977.055555555556,6050.0,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-08-24 00:00:00,5997,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,8,4,5067.900452488688,4977.055555555556,5546.75,4,3,2,2,0,nan,-0.1899764691083534,0.0
2017-09-01 00:00:00,10600,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,9,1,5067.900452488688,5282.333333333333,4840.0,5,3,3,2,0,nan,-0.1899764691083534,0.0
2017-09-09 00:00:00,12099,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,9,2,5067.900452488688,5282.333333333333,7174.75,5,3,3,2,0,nan,-0.1899764691083534,0.0
2017-09-16 00:00:00,3800,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,9,3,5067.900452488688,5282.333333333333,4325.0,5,3,3,2,0,nan,-0.1899764691083534,0.0
2017-09-24 00:00:00,7200,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,9,4,5067.900452488688,5282.333333333333,4976.6,5,3,3,2,0,nan,-0.1899764691083534,0.0
2017-10-01 00:00:00,6600,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,10,1,5067.900452488688,4947.058823529412,5700.0,5,4,3,2,0,nan,-0.1899764691083534,0.0
2017-10-09 00:00:00,5700,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,10,2,5067.900452488688,4947.058823529412,4300.0,5,4,3,2,0,nan,-0.1899764691083534,0.0
2017-10-16 00:00:00,5900,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,10,3,5067.900452488688,4947.058823529412,4950.0,5,4,3,2,0,nan,-0.1899764691083534,0.0
2017-10-24 00:00:00,5200,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,10,4,5067.900452488688,4947.058823529412,5000.0,5,4,3,2,0,nan,-0.1899764691083534,0.0
2017-11-01 00:00:00,6295,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,11,1,5067.900452488688,5292.705882352941,5398.75,6,4,3,2,0,nan,-0.1899764691083534,0.0
2017-11-09 00:00:00,6100,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,11,2,5067.900452488688,5292.705882352941,3480.0,6,4,3,2,0,nan,-0.1899764691083534,0.0
2017-11-16 00:00:00,8100,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,11,3,5067.900452488688,5292.705882352941,6997.25,6,4,3,2,0,nan,-0.1899764691083534,0.0
2017-11-24 00:00:00,5292,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,11,4,5067.900452488688,5292.705882352941,5748.0,6,4,3,2,0,nan,-0.1899764691083534,0.0
2017-12-01 00:00:00,14900,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,12,1,5067.900452488688,6865.833333333333,7900.0,6,4,3,2,0,nan,-0.1899764691083534,0.0
2017-12-09 00:00:00,6700,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,12,2,5067.900452488688,6865.833333333333,5072.5,6,4,3,2,0,nan,-0.1899764691083534,0.0
2017-12-16 00:00:00,8800,282083,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2017,12,3,5067.900452488688,6865.833333333333,7625.0,6,4,3,2,0,nan,-0.1899764691083534,0.0
2018-01-01 00:00:00,2200,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,1,1,5067.900452488688,4934.25,3380.0,1,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-01-09 00:00:00,4800,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,1,2,5067.900452488688,4934.25,5160.0,1,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-01-16 00:00:00,6400,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,1,3,5067.900452488688,4934.25,5300.0,1,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-01-24 00:00:00,6200,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,1,4,5067.900452488688,4934.25,5897.0,1,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-02-01 00:00:00,5400,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,2,1,5067.900452488688,4800.0,5000.0,1,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-02-09 00:00:00,3900,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,2,2,5067.900452488688,4800.0,4320.0,1,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-02-16 00:00:00,10700,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,2,3,5067.900452488688,4800.0,5520.0,1,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-03-01 00:00:00,6700,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,3,1,5067.900452488688,5394.473684210527,6820.0,2,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-03-09 00:00:00,5400,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,3,2,5067.900452488688,5394.473684210527,5539.0,2,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-03-16 00:00:00,10600,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,3,3,5067.900452488688,5394.473684210527,4480.0,2,1,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-04-01 00:00:00,8800,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,4,1,5067.900452488688,4645.0,5340.0,2,2,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-04-09 00:00:00,6120,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,4,2,5067.900452488688,4645.0,4655.0,2,2,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-04-16 00:00:00,7000,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,4,3,5067.900452488688,4645.0,5220.0,2,2,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-04-24 00:00:00,5580,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,4,4,5067.900452488688,4645.0,3580.0,2,2,1,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-05-01 00:00:00,2900,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,5,1,5067.900452488688,4323.476190476191,3432.833333333333,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-05-09 00:00:00,5000,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,5,2,5067.900452488688,4323.476190476191,5560.0,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-05-16 00:00:00,5900,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,5,3,5067.900452488688,4323.476190476191,4440.0,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-05-24 00:00:00,3800,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,5,4,5067.900452488688,4323.476190476191,4039.2,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-06-01 00:00:00,10700,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,6,1,5067.900452488688,5049.9,6499.6,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-06-09 00:00:00,7600,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,6,2,5067.900452488688,5049.9,4320.0,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-06-16 00:00:00,4600,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,6,3,5067.900452488688,5049.9,5820.0,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-06-24 00:00:00,2500,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,6,4,5067.900452488688,5049.9,3560.0,3,2,2,1,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-07-01 00:00:00,4500,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,7,1,5067.900452488688,5090.0,4320.0,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-07-09 00:00:00,2000,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,7,2,5067.900452488688,5090.0,3980.0,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-07-16 00:00:00,6200,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,7,3,5067.900452488688,5090.0,5680.0,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-07-24 00:00:00,5800,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,7,4,5067.900452488688,5090.0,6380.0,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-08-01 00:00:00,6400,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,8,1,5067.900452488688,4977.055555555556,4520.0,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-08-09 00:00:00,6400,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,8,2,5067.900452488688,4977.055555555556,4120.0,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-08-16 00:00:00,5200,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,8,3,5067.900452488688,4977.055555555556,6050.0,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-08-24 00:00:00,8698,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,8,4,5067.900452488688,4977.055555555556,5546.75,4,3,2,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-09-01 00:00:00,5600,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,9,1,5067.900452488688,5282.333333333333,4840.0,5,3,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-09-09 00:00:00,6000,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,9,2,5067.900452488688,5282.333333333333,7174.75,5,3,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-09-16 00:00:00,5100,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,9,3,5067.900452488688,5282.333333333333,4325.0,5,3,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-09-24 00:00:00,6400,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,9,4,5067.900452488688,5282.333333333333,4976.6,5,3,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-10-01 00:00:00,7800,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,10,1,5067.900452488688,4947.058823529412,5700.0,5,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-10-09 00:00:00,5500,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,10,2,5067.900452488688,4947.058823529412,4300.0,5,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-10-16 00:00:00,6800,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,10,3,5067.900452488688,4947.058823529412,4950.0,5,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-10-24 00:00:00,6500,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,10,4,5067.900452488688,4947.058823529412,5000.0,5,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-11-01 00:00:00,5000,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,11,1,5067.900452488688,5292.705882352941,5398.75,6,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-11-09 00:00:00,3400,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,11,2,5067.900452488688,5292.705882352941,3480.0,6,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-11-16 00:00:00,13089,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,11,3,5067.900452488688,5292.705882352941,6997.25,6,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-11-24 00:00:00,8100,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,11,4,5067.900452488688,5292.705882352941,5748.0,6,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-12-01 00:00:00,7700,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,12,1,5067.900452488688,6865.833333333333,7900.0,6,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-12-09 00:00:00,6790,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,12,2,5067.900452488688,6865.833333333333,5072.5,6,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2018-12-16 00:00:00,8700,280477,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2018,12,3,5067.900452488688,6865.833333333333,7625.0,6,4,3,2,282083,-0.0056933597558165,-0.1899764691083534,0.0
2019-01-01 00:00:00,6200,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,1,1,5067.900452488688,4934.25,3380.0,1,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-01-09 00:00:00,8400,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,1,2,5067.900452488688,4934.25,5160.0,1,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-01-16 00:00:00,7100,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,1,3,5067.900452488688,4934.25,5300.0,1,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-01-24 00:00:00,6590,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,1,4,5067.900452488688,4934.25,5897.0,1,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-02-01 00:00:00,13100,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,2,1,5067.900452488688,4800.0,5000.0,1,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-02-09 00:00:00,8700,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,2,2,5067.900452488688,4800.0,4320.0,1,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-02-16 00:00:00,8900,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,2,3,5067.900452488688,4800.0,5520.0,1,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-03-01 00:00:00,16300,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,3,1,5067.900452488688,5394.473684210527,6820.0,2,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-03-09 00:00:00,8595,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,3,2,5067.900452488688,5394.473684210527,5539.0,2,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-03-16 00:00:00,4900,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,3,3,5067.900452488688,5394.473684210527,4480.0,2,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-03-24 00:00:00,4100,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,3,4,5067.900452488688,5394.473684210527,4575.0,2,1,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-04-01 00:00:00,5200,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,4,1,5067.900452488688,4645.0,5340.0,2,2,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-04-09 00:00:00,4100,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,4,2,5067.900452488688,4645.0,4655.0,2,2,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-04-16 00:00:00,4000,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,4,3,5067.900452488688,4645.0,5220.0,2,2,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-04-24 00:00:00,2100,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,4,4,5067.900452488688,4645.0,3580.0,2,2,1,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-05-01 00:00:00,3600,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,5,1,5067.900452488688,4323.476190476191,3432.833333333333,3,2,2,1,280477,-0.127283164038406,-0.1899764691083534,0.0
2019-05-09 00:00:00,4600,244777,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,EI-S4TA,2019,5,2,5067.900452488688,4323.476190476191,5560.0,3,2,2,1,280477,-0.127283164038406,-0.1899764691083534,0.0
